age,income,pincodeRisk,duplicatePan,nameMatch,occupationRisk,label
42,91747,0,0,1,1,0
60,124749,1,1,1,0,1
30,109524,0,0,1,0,0
30,82481,0,0,1,1,0
52,77778,0,0,1,0,0
37,32247,1,1,1,0,1
68,130678,0,0,1,0,0
37,149836,0,0,1,0,0
31,90583,0,0,1,0,0
50,52029,1,0,1,0,0
21,57220,0,0,1,0,0
27,33943,0,0,1,0,0
57,85058,0,0,1,1,0
38,126076,0,0,1,0,0
69,70129,0,0,1,0,0
49,40897,0,1,1,0,1
24,20451,0,0,1,0,0
41,132608,0,0,1,0,0
22,50692,1,0,1,0,0
62,31313,0,0,1,0,0
20,85386,1,0,0,0,1
32,57204,0,0,1,1,0
26,98295,0,0,1,0,0
29,38733,0,0,1,1,0
37,113164,1,0,1,0,0
58,9252,1,1,1,0,1
65,111987,1,0,1,1,0
21,38018,0,0,1,0,0
38,112949,1,0,1,0,0
22,133502,0,0,1,0,0
38,102905,1,0,1,0,0
23,75628,0,0,1,0,0
35,66707,1,0,0,0,1
19,89213,0,1,1,0,1
57,64946,0,0,1,1,0
22,9046,0,0,1,1,1
32,47996,0,0,1,1,0
21,77523,1,0,1,0,0
57,29116,0,0,1,1,0
43,61691,0,0,1,0,0
65,62564,0,0,1,0,0
18,110886,0,0,1,0,0
28,29335,0,0,1,0,0
28,128237,0,0,1,1,0
59,21394,0,0,0,0,0
40,67823,0,0,1,1,0
22,34299,0,0,1,0,0
68,65269,0,0,1,0,0
36,96505,0,0,1,1,0
62,30779,0,0,1,0,0
22,61057,1,0,1,1,1
31,65453,0,1,1,0,1
58,117747,0,0,1,1,0
65,65393,0,0,1,1,0
43,111485,0,1,1,1,1
68,128252,0,0,1,1,0
47,75287,0,1,1,1,1
40,109756,0,0,1,0,0
47,72628,0,0,1,1,0
69,79478,1,1,1,0,1
50,32078,1,0,1,0,0
47,32268,0,0,1,0,0
18,22110,0,0,1,0,0
67,42324,0,0,1,0,0
57,139259,0,0,1,1,0
61,56894,0,0,1,0,0
34,12850,0,0,1,0,0
57,74715,1,0,1,0,0
56,70480,0,0,1,0,0
20,83534,1,0,1,0,0
46,71608,0,0,1,1,0
70,16639,0,1,1,0,1
58,102915,1,0,1,1,0
54,49757,0,0,1,0,0
47,36237,0,0,0,1,1
55,94109,0,0,1,0,0
57,15177,0,0,1,1,0
27,87373,0,1,1,0,0
31,114825,1,0,0,0,1
41,60279,1,0,1,1,1
63,83111,0,0,1,0,0
66,113073,1,0,1,0,0
40,60053,0,0,1,0,0
18,140710,0,0,1,0,0
59,119959,1,0,1,0,0
62,35986,0,0,1,0,0
23,12333,0,0,0,0,0
64,13161,0,0,1,1,0
54,82200,0,0,1,0,0
45,19749,1,0,1,0,0
20,15553,0,0,1,0,0
67,104995,1,0,1,0,0
27,48697,0,0,1,0,0
61,123206,0,0,1,1,0
23,57705,0,0,1,0,0
68,87197,0,1,1,0,0
47,133847,0,0,1,0,0
69,45447,0,0,1,0,0
58,85517,0,0,1,0,0
36,48709,0,0,0,0,0
33,81154,1,1,1,0,1
65,19695,0,0,0,0,0
59,20982,1,0,1,1,1
52,57892,0,0,1,1,0
63,133316,0,0,1,1,0
57,75799,0,0,1,0,0
41,67127,1,0,1,0,0
34,69422,0,0,0,0,0
42,144316,0,0,1,1,0
27,15205,1,0,1,0,0
69,33867,1,0,1,1,1
19,121618,0,0,1,0,0
39,112811,0,0,1,1,0
55,24605,0,0,0,1,1
27,42473,0,1,1,0,1
48,94627,0,0,1,0,0
25,32192,0,0,0,1,1
20,69335,0,0,1,0,0
31,36555,0,1,1,0,1
53,115902,0,0,0,1,1
53,20419,0,0,1,1,0
62,128292,0,0,1,0,0
46,148650,0,0,1,1,0
23,71047,1,0,0,0,1
20,57661,0,0,1,0,0
30,106107,1,0,1,0,0
66,47659,0,0,1,0,0
36,96496,1,0,1,0,0
69,106943,1,0,1,1,0
53,114536,1,0,1,1,0
31,8518,1,0,1,0,1
64,118380,1,1,0,1,1
24,107990,0,0,1,0,0
31,68045,0,0,1,0,0
58,48183,1,1,0,0,1
34,21669,1,0,1,0,0
49,49198,1,0,1,1,1
27,139969,1,0,1,0,0
66,134689,1,0,1,0,0
26,129268,0,0,1,1,0
41,66422,0,0,1,0,0
57,40686,0,0,1,0,0
21,138264,1,0,1,0,0
45,72311,1,0,1,0,0
55,18107,1,0,1,0,0
55,84269,1,0,1,0,0
26,29700,0,0,1,0,0
60,145704,0,0,1,1,0
21,148522,0,0,1,1,0
44,137246,0,0,1,1,0
27,80587,0,1,1,1,1
29,26226,0,1,0,1,1
70,15354,0,0,1,1,0
27,110546,0,0,1,0,0
26,80026,0,1,1,1,1
66,56804,0,0,1,0,0
24,26543,0,0,1,1,0
46,104915,1,0,1,1,0
25,94282,0,0,1,0,0
26,28975,0,0,1,0,0
57,61296,1,0,1,1,1
39,70269,0,0,1,0,0
49,49541,0,0,1,0,0
29,138438,0,0,1,0,0
19,43670,0,0,1,0,0
67,39572,0,0,1,0,0
63,79369,1,0,1,1,1
30,145452,1,0,1,0,0
63,112426,0,0,1,1,0
69,93490,1,0,0,0,1
21,137147,0,0,1,0,0
39,112224,1,0,1,0,0
20,105842,0,0,1,0,0
59,24517,0,0,1,0,0
58,75259,1,0,1,0,0
22,32686,0,1,1,0,1
58,47508,0,0,0,0,0
40,149968,0,0,1,1,0
50,112651,1,0,1,1,0
35,11938,0,0,1,1,1
47,64400,1,0,1,0,0
51,27226,1,0,1,1,1
32,30995,0,0,1,0,0
54,130432,0,0,1,0,0
22,24881,0,0,1,0,0
66,131232,0,0,1,0,0
36,9064,0,0,1,1,1
46,29751,1,0,1,0,0
51,104765,0,0,1,0,0
24,86775,0,0,1,0,0
22,76703,0,0,1,0,0
50,34021,0,0,0,0,0
48,55635,0,0,1,1,0
27,39103,0,0,1,0,0
39,66290,0,0,1,0,0
28,41599,0,0,1,0,0
37,40144,1,0,1,0,0
28,117380,1,0,1,0,0
37,8529,0,1,1,0,1
23,98560,1,0,1,0,0
24,55546,1,0,1,1,1
59,21382,0,1,1,0,1
59,125390,1,0,1,0,0
42,22656,0,1,1,0,1
32,142056,0,0,1,0,0
33,59944,1,0,1,0,0
51,132627,0,0,1,1,0
51,30115,0,0,1,0,0
51,128897,0,0,1,0,0
49,62540,0,0,1,1,0
34,63320,0,0,1,0,0
26,146623,0,0,1,0,0
38,138402,0,0,1,0,0
51,49302,0,0,1,0,0
52,120283,0,0,1,0,0
69,8797,0,0,1,0,0
67,143544,1,0,1,0,0
47,129898,0,0,1,0,0
34,69218,0,0,1,1,0
41,104856,1,0,1,0,0
60,46009,1,0,1,0,0
65,46639,0,0,1,0,0
40,141826,1,1,1,0,1
48,80336,0,0,1,1,0
39,44941,1,0,1,0,0
61,38614,0,0,1,0,0
23,36545,0,0,1,0,0
21,68927,0,0,1,0,0
61,53435,0,0,1,0,0
41,72864,0,0,1,0,0
49,43748,1,0,1,0,0
52,82489,0,0,1,0,0
54,17695,1,0,1,0,0
31,8849,0,0,1,0,0
24,94742,0,0,1,0,0
22,122222,0,0,1,0,0
26,124270,0,0,1,1,0
30,96140,0,0,1,0,0
35,137611,1,0,1,0,0
28,89674,0,0,1,0,0
18,29136,0,0,1,0,0
41,68495,0,0,1,0,0
53,102811,0,0,1,1,0
24,114339,1,0,1,0,0
51,76897,0,0,1,0,0
51,86764,0,0,1,1,0
62,21883,0,0,1,1,0
59,57767,1,0,1,1,1
25,107484,0,0,1,0,0
35,106012,0,0,1,0,0
57,102867,0,0,1,0,0
27,23885,0,0,1,0,0
32,54610,0,0,1,1,0
37,122586,1,0,1,0,0
63,123772,1,0,1,1,0
63,11885,1,0,1,0,1
24,47869,0,0,1,1,0
68,128453,1,0,1,0,0
19,92318,0,0,1,0,0
66,29033,0,0,1,0,0
54,80200,0,0,1,0,0
64,39225,0,0,1,0,0
32,35549,0,0,1,1,0
57,114151,0,0,1,0,0
50,96359,0,0,1,0,0
67,93316,0,0,1,1,0
47,123207,0,0,1,0,0
61,104876,0,0,0,1,1
60,28085,0,0,1,0,0
44,77670,0,1,1,1,1
47,84774,0,0,1,0,0
70,61836,0,0,1,1,0
40,128308,1,0,1,1,0
51,32347,0,0,1,1,0
25,143266,0,0,1,1,0
47,107363,0,0,1,0,0
24,75564,0,0,1,0,0
26,125595,0,0,1,0,0
21,13422,1,0,1,0,0
42,114072,1,0,1,0,0
38,120191,0,0,1,0,0
21,145199,1,0,1,0,0
60,82182,0,0,1,0,0
40,83908,1,0,1,1,0
66,25572,1,0,1,0,0
24,122438,0,0,1,0,0
58,137541,1,0,1,0,0
48,30347,0,0,1,0,0
27,13881,0,0,1,0,0
37,33904,0,0,1,0,0
27,37121,0,0,1,1,0
23,53847,0,0,1,0,0
48,51810,0,1,1,0,1
32,106152,0,0,1,0,0
52,114056,1,0,1,1,0
68,119016,0,0,1,0,0
63,103145,1,0,1,0,0
35,10877,0,0,1,1,1
34,60990,1,0,1,1,1
21,120391,1,0,1,0,0
37,131726,0,0,1,0,0
60,57741,1,0,1,0,0
39,117705,0,0,1,0,0
68,30507,0,0,1,0,0
54,115947,0,0,1,0,0
50,102433,0,0,1,0,0
44,52513,1,0,1,0,0
30,101091,0,0,1,0,0
36,20661,1,0,1,0,0
30,23637,0,0,1,0,0
19,68017,0,0,1,0,0
50,65797,0,0,1,0,0
40,136810,0,0,1,1,0
68,68366,0,0,1,0,0
28,62433,0,0,1,0,0
19,86862,0,0,1,0,0
70,107746,0,0,1,0,0
59,9602,1,0,1,1,1
52,116888,0,0,1,1,0
53,116203,0,0,1,0,0
67,16824,0,0,1,1,0
27,10677,0,0,1,1,1
49,146321,0,0,1,1,0
67,85741,1,0,1,1,0
44,149866,0,0,1,0,0
63,60335,0,1,1,1,1
65,14746,0,1,1,0,1
58,16073,0,0,1,0,0
24,137455,0,0,1,0,0
64,100058,1,0,1,1,0
63,42522,0,0,1,0,0
41,37296,0,0,1,0,0
21,26519,0,0,1,0,0
44,74721,0,0,1,0,0
20,140063,0,1,1,0,1
35,58376,1,1,1,0,1
70,131447,1,1,1,0,1
53,45609,0,0,1,0,0
57,34210,0,1,1,1,1
53,86422,0,0,1,0,0
18,11910,0,0,1,1,1
25,38126,0,0,1,0,0
24,91716,0,0,1,1,0
63,51773,1,0,0,1,1
55,66543,0,0,0,0,0
52,129250,1,0,1,0,0
42,86818,0,0,1,0,0
43,60701,0,0,1,0,0
70,143883,1,0,1,0,0
66,142544,0,0,1,0,0
69,90023,0,0,1,0,0
66,81897,1,1,1,0,1
68,39292,1,1,1,1,1
24,81572,1,0,1,0,0
18,92862,0,0,1,1,0
61,93822,1,0,1,0,0
52,92192,0,0,1,0,0
40,93563,0,0,0,1,1
51,66404,0,0,1,0,0
61,119964,0,1,0,0,1
40,73352,0,0,1,0,0
45,43223,0,1,1,0,1
65,144081,1,0,1,1,0
68,116644,0,0,1,0,0
45,67578,0,0,1,0,0
46,144406,0,0,0,0,0
63,62561,0,0,0,0,0
43,49002,1,0,1,0,0
60,104032,0,0,1,1,0
38,77514,0,0,1,0,0
58,42808,0,0,1,1,0
50,59342,1,0,1,0,0
57,83652,0,0,0,1,1
46,55856,1,0,1,0,0
29,118139,1,0,0,0,1
27,63259,0,0,1,0,0
45,133842,1,0,1,0,0
56,64280,1,0,0,1,1
33,122317,0,0,1,0,0
35,12261,1,0,1,0,0
51,125210,0,0,1,0,0
39,133070,0,0,1,0,0
55,98666,0,0,1,1,0
64,131348,0,0,1,0,0
28,116081,0,0,1,0,0
24,85395,0,0,1,0,0
47,48192,0,0,1,1,0
27,39736,0,0,1,1,0
30,143608,1,0,1,1,0
62,79981,0,0,1,0,0
25,81396,1,1,1,0,1
52,115445,0,0,1,1,0
62,97125,1,0,1,1,0
45,35741,0,1,1,1,1
47,63856,0,0,1,0,0
68,42293,1,0,1,1,1
49,124955,0,0,1,0,0
36,133698,1,0,1,0,0
24,81253,0,0,1,0,0
60,15156,0,1,1,0,1
60,118400,0,0,1,1,0
21,8024,0,1,0,1,1
48,20186,1,0,1,0,0
63,70907,1,0,1,0,0
36,126163,0,0,1,0,0
32,37541,0,1,1,0,1
65,102090,0,0,0,0,0
36,47417,0,1,1,1,1
37,115729,1,0,1,0,0
66,83554,1,0,1,0,0
64,56404,1,0,1,0,0
26,138128,0,0,1,0,0
57,91828,0,0,1,0,0
28,18913,0,1,1,0,1
36,33501,1,0,1,0,0
50,120104,0,0,1,1,0
38,119201,0,0,1,1,0
53,70587,0,0,1,0,0
46,82203,0,0,0,0,0
34,142632,1,0,1,0,0
54,93731,0,0,1,0,0
50,24576,1,0,1,1,1
57,87830,0,0,1,1,0
54,115672,0,0,1,1,0
53,30284,1,0,1,0,0
57,32455,0,1,1,1,1
32,81015,0,0,1,1,0
68,56043,1,0,1,0,0
35,55030,0,0,1,0,0
25,71479,0,0,1,1,0
54,32824,0,0,1,1,0
18,111545,1,0,1,0,0
70,143304,0,0,1,0,0
56,99388,0,0,1,1,0
60,78698,0,1,1,1,1
27,28069,0,0,1,0,0
51,92803,1,0,0,0,1
55,89492,0,0,1,0,0
49,22707,0,0,1,0,0
30,68884,0,0,1,0,0
35,125709,0,0,1,0,0
39,13191,0,0,1,1,0
25,78772,0,1,0,1,1
28,24349,0,0,1,0,0
70,148198,1,0,1,0,0
33,109478,0,1,1,0,0
38,122019,1,0,1,1,0
23,110646,1,0,1,0,0
48,120921,0,0,1,1,0
25,142847,0,0,1,0,0
35,147572,0,0,1,0,0
28,146688,1,0,1,0,0
42,133368,0,0,1,0,0
69,127021,1,1,1,0,1
39,80610,0,0,1,0,0
46,98784,0,0,1,0,0
28,33841,0,0,0,0,0
30,88235,0,0,0,0,0
25,27059,0,0,1,0,0
32,74524,0,0,1,0,0
68,75207,1,0,1,0,0
55,147384,0,0,1,0,0
66,138976,0,0,1,0,0
34,62577,0,0,1,0,0
20,81618,0,0,1,0,0
20,110844,1,0,1,0,0
42,42742,1,0,1,0,0
30,102238,0,0,0,0,0
59,54345,0,0,1,1,0
68,8582,0,0,1,0,0
28,36950,0,0,1,0,0
37,68677,0,0,0,0,0
65,52849,1,0,1,0,0
22,99175,1,0,0,1,1
66,89280,0,0,1,1,0
67,65397,0,1,1,0,1
55,38293,1,0,1,0,0
21,22525,0,0,1,1,0
28,35364,0,0,1,1,0
18,86812,0,0,1,0,0
68,18208,0,0,1,1,0
64,45318,0,0,1,1,0
62,23904,0,0,1,0,0
29,39275,0,0,0,0,0
68,88336,0,0,1,0,0
67,30694,0,1,0,0,1
61,29995,0,0,1,0,0
53,93442,0,0,1,0,0
21,37045,0,0,1,0,0
60,46081,1,1,1,1,1
61,122882,0,0,1,1,0
26,135616,0,0,1,0,0
58,39135,0,0,1,1,0
34,90699,1,0,1,0,0
32,120968,0,0,1,0,0
55,139582,1,0,1,1,0
59,47704,0,0,1,1,0
47,144418,1,0,1,1,0
48,16686,1,1,1,1,1
57,121695,1,0,1,1,0
32,96921,1,0,1,1,0
32,67834,0,1,1,0,1
31,149835,0,0,0,0,0
69,8953,1,0,1,0,1
48,47768,0,0,1,0,0
48,85405,1,1,1,0,1
41,29114,0,0,1,1,0
53,88419,0,0,1,1,0
41,62473,0,0,1,0,0
62,129981,1,0,1,1,0
32,137392,0,0,1,0,0
48,17175,0,1,1,1,1
34,127083,0,1,1,1,1
68,97686,0,0,1,1,0
48,135323,1,0,1,1,0
24,50641,0,0,1,1,0
70,138293,0,0,1,1,0
63,11296,0,0,1,0,0
53,120925,1,0,1,0,0
65,114143,1,0,1,0,0
33,144484,1,0,1,0,0
28,40844,0,0,0,0,0
67,100075,0,0,1,0,0
66,65232,1,0,1,0,0
51,24761,0,0,1,1,0
38,22647,0,1,1,0,1
59,67208,1,0,1,1,1
70,64907,0,0,0,0,0
55,94631,0,0,1,0,0
28,97848,0,0,1,1,0
56,45579,0,0,1,0,0
22,39291,0,0,1,0,0
45,141860,0,0,1,0,0
38,95569,0,1,1,0,0
46,27803,0,0,1,0,0
56,32587,0,0,1,0,0
66,93255,0,0,1,1,0
45,103607,0,0,0,0,0
34,146414,1,0,1,0,0
41,135394,0,0,1,0,0
21,136892,0,1,1,0,0
47,35797,0,0,1,0,0
44,141204,1,0,1,0,0
24,131050,0,0,1,0,0
39,138331,0,0,1,0,0
46,21352,0,0,1,0,0
27,137900,0,0,1,0,0
25,61029,0,1,1,0,1
47,91407,1,0,1,0,0
29,88478,0,0,1,0,0
45,59084,0,0,1,0,0
35,93411,1,1,1,0,1
48,64686,0,1,1,0,1
37,90116,0,0,1,1,0
33,68911,0,0,1,0,0
34,111973,0,0,1,1,0
69,77701,1,0,1,0,0
54,132017,0,0,1,1,0
37,42458,1,0,1,0,0
23,113709,1,0,1,0,0
19,106045,0,0,1,0,0
60,84032,0,0,1,1,0
44,26809,0,0,1,0,0
49,144184,0,0,1,0,0
31,144934,1,0,1,0,0
42,125806,0,0,1,0,0
31,91016,1,0,1,1,0
46,138675,0,0,1,1,0
41,91142,0,0,1,0,0
66,32594,0,1,1,0,1
44,141019,0,0,1,0,0
67,96659,0,0,1,0,0
28,84643,0,0,1,0,0
28,70229,1,0,1,0,0
53,143908,0,0,1,1,0
38,40790,0,0,1,0,0
54,27437,1,0,1,0,0
28,71164,0,0,1,0,0
32,110412,0,0,1,0,0
52,87498,0,0,1,1,0
32,17376,1,0,1,1,1
30,138287,1,0,1,1,0
30,145168,0,0,1,0,0
27,125505,0,0,0,0,0
39,28133,0,0,1,1,0
53,96579,0,0,1,1,0
45,101895,1,0,0,1,1
30,73449,0,0,1,0,0
28,140652,0,0,1,0,0
24,38742,0,0,1,0,0
50,107810,0,0,1,1,0
55,142623,1,0,1,0,0
47,87524,0,0,1,0,0
59,11318,0,0,1,0,0
65,90575,0,0,1,0,0
40,44429,1,0,1,0,0
48,142594,1,0,1,0,0
51,121562,0,0,1,1,0
48,11489,1,0,1,0,1
70,44423,0,0,1,0,0
49,145596,0,0,1,0,0
35,127660,0,1,0,0,1
62,80942,0,0,0,0,0
33,99996,1,0,1,1,0
18,93764,0,0,1,0,0
26,106554,1,0,1,1,0
56,8314,1,0,1,0,1
28,92368,0,1,1,1,1
70,124687,0,0,1,0,0
27,136784,0,0,1,0,0
35,17200,0,0,1,0,0
34,49268,0,0,1,0,0
47,54727,0,0,1,0,0
38,133379,1,0,1,0,0
44,97822,0,0,1,1,0
61,126043,1,0,0,0,1
52,30114,0,1,1,0,1
65,51887,1,0,1,0,0
31,137052,1,0,1,0,0
33,31234,1,0,1,0,0
40,72886,0,0,1,0,0
34,88404,0,0,1,0,0
46,27854,0,0,1,0,0
23,139032,0,1,1,1,1
28,92612,1,0,1,0,0
42,69263,1,0,1,1,1
35,18682,0,0,1,1,0
25,105166,0,0,0,0,0
42,69813,0,0,1,1,0
31,28908,1,1,1,1,1
67,78364,1,0,1,0,0
51,68319,1,0,1,0,0
34,16027,0,1,1,0,1
44,134784,0,0,1,0,0
43,65169,0,0,0,1,1
68,41148,0,0,1,0,0
50,77870,0,0,1,1,0
32,147291,0,0,1,1,0
51,118198,1,0,1,0,0
38,65445,0,0,1,0,0
62,141639,0,0,1,1,0
67,20106,0,0,1,0,0
61,55267,1,0,0,1,1
53,29214,0,0,1,0,0
23,116689,0,0,1,0,0
54,82872,0,1,1,0,0
64,95978,1,0,1,1,0
19,141657,0,0,1,0,0
61,123702,1,0,1,0,0
34,35439,0,1,1,1,1
63,60512,0,0,1,0,0
64,137757,0,0,0,0,0
63,24637,0,0,1,1,0
32,38039,0,0,1,0,0
63,45412,0,0,1,0,0
23,100770,0,0,1,1,0
38,22247,0,0,1,1,0
40,37045,0,1,1,1,1
59,123028,0,0,1,0,0
60,66415,0,0,1,0,0
51,38288,0,0,1,0,0
35,92425,0,0,1,0,0
36,135416,0,0,1,1,0
68,88614,0,1,1,0,0
41,82216,0,0,1,0,0
63,110488,0,0,1,0,0
68,60516,1,0,1,1,1
54,118638,0,0,1,0,0
30,31311,1,0,1,0,0
18,59528,1,0,1,0,1
44,41903,0,0,0,1,1
46,34580,1,0,1,0,0
43,100703,0,0,1,0,0
61,145443,1,0,1,0,0
31,45182,1,0,0,1,1
36,65955,0,1,1,1,1
57,52613,0,0,1,0,0
51,44746,1,1,1,1,1
69,102229,0,0,1,0,0
32,32243,0,1,1,0,1
34,70511,1,0,1,0,0
69,116664,0,0,1,1,0
47,117950,0,0,1,1,0
64,73469,0,0,1,0,0
22,142467,0,1,1,1,1
44,98667,0,0,1,0,0
61,25948,0,0,1,0,0
28,35773,0,0,1,0,0
18,96386,0,0,1,0,0
68,64764,0,0,1,0,0
63,74317,0,0,1,0,0
19,31859,0,0,1,0,0
47,30258,1,0,1,0,0
24,56353,0,0,1,1,0
47,10408,0,0,1,0,0
35,111428,1,0,1,0,0
48,135503,1,0,1,0,0
50,135583,1,0,1,0,0
38,32937,1,0,1,1,1
23,14490,0,1,1,1,1
19,21932,0,0,1,0,0
42,72008,0,0,1,0,0
64,45078,0,0,1,0,0
26,48182,0,0,1,0,0
51,76110,0,0,1,0,0
42,61149,0,0,1,1,0
53,74064,1,1,1,1,1
48,59910,0,0,1,1,0
63,108035,1,0,1,0,0
61,102309,1,0,1,0,0
35,142684,0,0,1,1,0
19,117492,0,0,1,0,0
26,56497,0,0,1,1,0
27,88604,0,0,1,0,0
62,107202,0,0,1,1,0
42,59719,1,1,0,0,1
40,44983,0,1,1,0,1
68,63533,0,0,1,1,0
39,27248,0,0,1,0,0
21,20402,1,0,1,1,1
18,15412,0,0,1,0,0
38,133266,0,0,1,0,0
60,36171,1,0,1,0,0
63,31808,1,0,1,1,1
34,110195,0,0,1,1,0
63,130211,0,0,0,0,0
63,137666,1,0,1,0,0
34,83778,0,0,1,0,0
21,132837,0,0,1,1,0
44,115319,1,0,1,0,0
54,92279,0,0,1,0,0
23,51503,0,0,1,0,0
66,62006,1,0,1,0,0
24,50692,0,0,1,0,0
36,90490,1,0,1,1,0
69,135473,0,0,1,1,0
59,127484,1,1,1,0,1
66,13012,0,0,0,1,1
36,149286,0,0,1,0,0
57,121377,1,0,1,0,0
70,109493,0,1,1,1,1
51,21353,1,0,1,0,0
20,74568,0,1,1,1,1
70,73587,0,0,1,0,0
28,101392,0,0,1,0,0
35,53847,1,0,1,1,1
32,84843,0,0,1,0,0
21,139868,0,0,1,0,0
30,65172,0,0,1,0,0
20,55980,0,0,1,0,0
68,13635,0,0,1,0,0
25,24228,0,0,0,0,0
51,102170,0,0,1,0,0
52,14904,0,0,0,1,1
26,133903,0,0,1,0,0
50,23194,0,0,1,0,0
33,17199,0,0,1,0,0
38,16922,1,0,1,1,1
36,144707,1,0,1,1,0
37,63201,1,0,1,0,0
52,92067,0,0,1,0,0
48,140269,1,0,1,1,0
20,83441,0,0,1,0,0
21,23037,1,0,1,0,0
55,54502,0,0,1,1,0
58,140730,0,0,1,0,0
53,141893,0,0,1,1,0
20,21506,0,0,1,0,0
32,17744,0,0,1,1,0
21,105937,0,0,1,0,0
31,75678,0,0,1,0,0
41,105751,0,0,1,0,0
42,132591,0,0,1,1,0
23,113651,0,0,1,0,0
31,56183,0,0,1,0,0
58,75038,0,0,1,0,0
59,89251,0,0,1,0,0
70,19829,0,0,1,0,0
20,147086,0,0,1,1,0
27,41454,0,0,1,0,0
25,127789,0,0,1,0,0
37,115246,0,0,1,0,0
60,123401,0,0,1,0,0
21,100030,1,0,1,0,0
24,32830,0,0,1,0,0
47,71444,0,0,1,0,0
52,90645,0,0,1,1,0
25,96796,0,0,1,0,0
49,36148,0,0,1,0,0
49,61963,1,1,1,0,1
18,79529,0,0,0,0,1
49,130662,1,1,1,0,1
52,51749,0,0,1,0,0
38,145537,0,0,1,1,0
64,135229,0,0,1,0,0
38,78030,1,0,1,0,0
67,81934,0,0,1,1,0
37,86072,0,0,0,0,0
39,114480,0,0,1,0,0
40,60074,0,0,1,0,0
24,14049,0,1,1,0,1
38,125233,0,0,1,0,0
21,96795,0,0,1,1,0
62,122960,0,0,1,0,0
40,34878,0,0,1,0,0
30,73853,0,0,1,0,0
36,46745,0,0,1,0,0
70,107067,0,0,1,0,0
35,33632,0,0,1,0,0
37,91621,0,0,1,0,0
66,75452,0,0,1,1,0
34,87723,1,0,1,0,0
58,125182,0,0,1,0,0
69,42983,0,0,1,0,0
55,62463,1,0,1,0,0
44,61737,0,0,1,1,0
54,23422,1,0,1,0,0
69,129971,0,1,1,1,1
26,67984,1,0,1,1,1
69,114486,0,0,1,0,0
68,52065,0,0,1,0,0
53,97251,1,0,1,0,0
20,38309,0,1,1,0,1
36,133982,0,0,1,0,0
42,65707,1,0,1,0,0
39,74870,0,0,1,1,0
46,104132,1,0,1,0,0
32,25359,0,0,0,0,0
51,71116,1,1,1,0,1
36,85293,0,0,1,0,0
21,14797,1,0,1,1,1
29,31434,1,0,1,1,1
39,17768,1,0,1,0,0
32,99014,0,0,1,0,0
26,50136,0,0,0,0,0
30,19356,1,0,1,0,0
39,137158,0,0,1,1,0
32,35295,0,0,1,0,0
35,38795,0,1,1,1,1
40,11459,0,0,1,0,0
33,86951,0,0,1,0,0
65,58314,0,0,1,1,0
25,103619,0,0,1,0,0
28,126934,0,0,1,1,0
53,74560,0,0,1,0,0
25,124118,0,0,1,1,0
67,28934,0,0,1,0,0
21,76137,0,0,1,0,0
32,133040,0,0,1,1,0
38,72828,0,0,1,0,0
64,45652,0,0,1,0,0
52,112454,0,0,1,0,0
27,87236,1,0,1,1,0
22,85098,1,0,1,0,0
57,119115,1,0,1,1,0
33,108496,0,0,1,0,0
63,121544,0,0,1,0,0
27,11047,0,0,1,0,0
44,108383,0,0,1,1,0
65,53050,1,1,1,0,1
61,144069,0,0,1,0,0
55,68962,0,0,1,0,0
34,40435,0,0,1,1,0
57,117728,0,0,1,0,0
36,106292,0,0,1,0,0
36,78769,0,0,1,1,0
50,51624,1,1,1,1,1
53,34718,1,0,1,0,0
56,33108,0,0,1,0,0
52,48841,0,0,1,1,0
27,139586,1,0,1,0,0
37,71361,0,0,1,1,0
33,98611,0,0,1,1,0
20,139288,0,0,1,0,0
38,79270,1,1,1,0,1
37,74163,0,0,1,1,0
35,54872,0,0,1,1,0
55,23387,0,0,1,0,0
26,111859,0,0,0,0,0
33,133694,0,0,1,0,0
51,62705,0,0,1,0,0
60,79921,1,1,1,1,1
54,20620,1,0,1,0,0
33,104067,1,0,0,0,1
58,75926,0,0,1,0,0
51,19007,1,0,1,0,0
63,36209,0,1,0,1,1
35,87440,0,0,1,0,0
43,97131,0,0,1,1,0
23,69524,1,0,1,1,1
57,111680,0,0,1,0,0
33,37783,0,0,1,0,0
57,123828,0,0,1,0,0
58,124246,1,0,1,1,0
51,24957,0,0,1,1,0
68,145106,0,0,1,0,0
53,100386,1,0,1,1,0
66,132850,1,1,1,1,1
54,36502,1,0,1,0,0
57,102031,0,0,1,0,0
53,119825,0,0,1,0,0
29,65109,0,0,1,0,0
28,28510,0,0,1,0,0
68,17729,0,0,1,1,0
31,131545,1,0,1,0,0
63,83793,0,0,0,0,0
23,79451,0,0,1,1,0
27,139261,1,0,1,1,0
22,148924,1,0,1,0,0
35,64731,0,0,1,0,0
69,135212,0,0,1,0,0
30,138575,0,0,1,0,0
57,64671,0,0,1,0,0
60,34407,0,0,1,1,0
36,57126,0,0,1,0,0
61,86589,0,0,1,0,0
24,24570,0,0,1,0,0
37,42621,0,0,1,1,0
63,72464,0,0,1,1,0
52,95941,0,0,1,0,0
34,41759,0,1,1,0,1
67,27366,0,0,1,0,0
33,108858,0,0,1,0,0
58,81732,0,0,1,0,0
22,36853,0,0,1,0,0
19,141386,0,0,0,0,1
29,10141,0,0,1,1,1
37,111710,0,0,1,0,0
69,101191,0,0,1,1,0
19,84566,0,0,1,0,0
35,37428,0,0,1,0,0
